id,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),LII,BII,AngSep(deg),Theta95(deg),Redshift,SED Class,Log nuSync.(Hz),Log nuSync.Z corr.(Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Flux 1-100 GeV Error,Spectral Index,Spectral Type,Power Law Index,Radio flux(mJy),Radio flag,X Flux(erg cm-2 s-1),USNOVmag,SDSSVmag,ARO,AOX,CLEAN
83,3FGL J0103.7+1323,NVSS J010345+132346,, bcu III,15.940587499999998,13.395905,127.53,-49.37,0.003,0.075,0.000,-,0.000,0.000,0.99,0.000,0.000,7.12,0.00000000038141826,7.40e-11,1.9837,PowerLaw,1.98,51.9748,wise/nvss,0.000,17.9616,17.59,0.3991,-9.9,Y
84,3FGL J0105.1-2415,PKS 0102-245,5BZQJ0104-2416,fsrq,16.24252245,-24.2745682,170.54,-85.83,0.046,0.11,1.747,LSP,12.2,12.639,1,0.84,0.000,13.2,0.00000000054025812,7.65e-11,2.6084,PowerLaw,2.61,234.6631,nvss,0.000,19.7291,0.000,0.773,-9.9,Y
85,3FGL J0105.3+3928,GB6 J0105+3928,5BZBJ0105+3928,bll,16.28831565,39.47092307,125.81,-23.33,0.033,0.087,0.44,LSP,13.46,13.618,1,0.8,0.000,8.13,0.00000000044139892,7.27e-11,2.3259,PowerLaw,2.33,91.5759,nvss,0.000,18.034,0.000,0.4564,-9.9,Y
86,3FGL J0107.0-1208,PMN J0107-1211,, bcu II,16.7991185,-12.1899304,137.58,-74.61,0.055,0.115,0.000,ISP,14.04,14.04,0.98,0.000,0.000,5.1,0.00000000029477867,6.95e-11,2.1802,PowerLaw,2.18,59.9279,nvss,0.000,18.3118,0.000,0.4851,-9.9,Y
87,3FGL J0108.5-0035,PKS 0105-008,5BZQJ0108-0037,fsrq,17.11184406,-0.623379325,132.39,-63.19,0.04,0.215,1.37463,LSP,13.022,13.398,0.97,0.89,0.000,4.18,0.00000000026824926,6.98e-11,2.3937,PowerLaw,2.39,932.8395,nvss,0.000,17.3056,17.15,0.6608,-9.9,Y
88,3FGL J0108.7+0134,4C +01.02,5BZQJ0108+0135,fsrq,17.16154628,1.583421436,131.82,-60.99,0.019,0.025,2.099,LSP,12.69,13.181,1,0.98,0.000,71.65,0.0000000052699587,1.94e-10,2.2601,LogParabola,2.39,2621.3425,nvss,4.30e-13,18.7792,17.49,0.7911,1.3073,Y
89,3FGL J0109.1+1816,MG1 J010908+1816,5BZBJ0109+1816,bll,17.28407023,18.26875029,128.81,-44.4,0.006,0.045,0.443,HSP,14.86,15.019,1,0.88,0.94,10.48,0.00000000056220367,8.19e-11,2.0398,PowerLaw,2.04,90.8724,nvss,9.75e-12,15.7406,16.37,0.3409,1.1018,Y
90,3FGL J0109.9-4020,RBS 0158,, bll,17.4854167,-40.3483611,287.95,-76.24,0.015,0.049,0.313,HSP,16.05,16.168,1,0.83,0.94,7.67,0.00000000026918673,6.26e-11,1.7274,PowerLaw,1.73,96,sumss,1.12e-11,18.3015,0.000,0.5852,0.6005,Y
91,3FGL J0110.9-1254,1RXS J011050.0-125455,5BZBJ0110-1255,bll,17.7081927,-12.9180659,141.59,-75.09,0.027,0.075,0.234,HSP,16.45,16.541,1,0.000,0.93,5.81,0.00000000028746217,7.18e-11,1.9252,PowerLaw,1.93,17.4963,nvss,1.51e-11,16.9418,0.000,0.2915,0.8669,Y
92,3FGL J0111.5+0535,1RXS J011130.5+053612,5BZBJ0111+0536,bll,17.8762732,5.6073214,132.1,-56.91,0.022,0.081,0.346,-,0.000,0.000,1,0.000,0.88,5.15,0.00000000025035923,6.90e-11,1.9169,PowerLaw,1.92,16.6643,nvss,4.50e-12,19.0971,18.09,0.3552,0.8811,Y
93,3FGL J0112.1+2245,S2 0109+22,5BZBJ0112+2244,bll,18.02426965,22.74410731,129.14,-39.88,0.015,0.016,0.265,ISP,14.325,14.325,1,0.95,0.95,81.13,0.0000000087038003,2.47e-10,1.9073,LogParabola,2.03,385.8865,nvss,4.70e-12,15.621,14.22,0.2968,1.5696,Y
94,3FGL J0112.8+3207,4C 31.03,5BZQJ0112+3208,fsrq,18.20972099,32.13817572,128.19,-30.52,0.011,0.027,0.603,ISP,14.256,14.461,1,0.96,0.000,44.54,0.0000000030351306,1.47e-10,2.3626,PowerLaw,2.36,684.8049,nvss,0.000,19.0233,15.97,0.5143,1.2765,Y
95,3FGL J0113.0-3554,PMN J0112-3552,, bcu II,18.1611031,-35.8579005,276.9,-80.18,0.088,0.113,0.000,LSP,12.69,12.69,0.99,0.000,0.000,7.68,0.00000000031898961,6.35e-11,2.5028,PowerLaw,2.5,77.8192,nvss,0.000,20.58,0.000,0.7235,-9.9,N
96,3FGL J0113.0-3554,PMN J0113-3551,5BZQJ0113-3551,fsrq,18.31606838,-35.86343536,276.27,-80.11,0.061,0.113,1.22,LSP,12.76,13.106,1,0.81,0.000,7.68,0.00000000031898961,6.35e-11,2.5028,PowerLaw,2.5,180.1604,nvss,0.000,20.2674,0.000,0.8006,-9.9,N
97,3FGL J0113.4+4948,S4 0110+49,5BZQJ0113+4948,fsrq,18.36252838,49.80667864,126.57,-12.91,0.01,0.051,0.389,LSP,13.11,13.253,1,0.95,0.9,12.22,0.00000000085819196,9.87e-11,2.2991,PowerLaw,2.3,667.4039,nvss,2.96e-12,18.8256,0.000,0.7246,0.9532,Y
98,3FGL J0114.8+1326,GB6 J0114+1325,5BZBJ0114+1325,bll,18.71990408,13.4270902,131.64,-49.05,0.008,0.042,0.583,ISP,14.8,14.999,1,0.86,0.000,19.02,0.0000000013008902,1.11e-10,2.0773,PowerLaw,2.08,64.0045,nvss,0.000,17.2595,16.89,0.3838,1.5879,Y
99,3FGL J0115.7+0356,PMN J0115+0356,5BZBJ0115+0356,bll,18.91879865,3.945361894,134.51,-58.38,0.018,0.044,0.000,HSP,15.1,15.1,1,0.87,0.000,17.5,0.0000000011986299,1.10e-10,2.1181,PowerLaw,2.12,99.5494,nvss,0.000,19.6699,16.31,0.3615,1.6002,Y
100,3FGL J0115.8+2519,RX J0115.7+2519,5BZBJ0115+2519,bll,18.94225891,25.33148468,129.83,-37.22,0.012,0.028,0.358,HSP,15.29,15.423,1,0.86,0.94,17.03,0.000000001150902,1.09e-10,1.9869,PowerLaw,1.99,38.2683,nvss,5.03e-12,18.2264,16.68,0.2855,1.1974,Y
101,3FGL J0116.0-1134,PKS 0113-118,5BZQJ0116-1136,fsrq,19.05217512,-11.60428744,144.66,-73.43,0.046,0.061,0.67,LSP,12.88,13.103,1,0.96,0.81,19.86,0.0000000012034322,1.06e-10,2.3439,PowerLaw,2.34,1785.387,nvss,1.75e-12,17.5557,0.000,0.7516,1.1103,Y
102,3FGL J0116.2-2744,1RXS J011555.6-274428,, bcu III,18.9814114,-27.7420685,220.76,-84.54,0.075,0.078,0.000,-,0.000,0.000,0.95,0.000,0.000,5.48,0.00000000027675112,6.55e-11,2.0225,PowerLaw,2.02,17.2735,nvss,2.14e-12,19.7198,0.000,0.48,0.8523,Y
103,3FGL J0116.3-6153,SUMSS J011619-615343,5BZBJ0116-6153,bll,19.0817192,-61.8954205,297.82,-54.99,0.009,0.042,0.000,ISP,14.525,14.525,1,0.000,0.000,9.9,0.00000000041408729,6.59e-11,1.9621,PowerLaw,1.96,26.9,wise/sumss,0.000,17.9754,0.000,0.393,-9.9,Y
104,3FGL J0117.8-2113,PKS 0115-214,5BZQJ0117-2111,fsrq,19.45325058,-21.18517588,169.67,-81.55,0.033,0.078,1.49,LSP,13.12,13.516,1,0.88,0.000,9.38,0.00000000084452517,1.15e-10,2.3226,PowerLaw,2.32,254.7735,nvss,0.000,0.000,0.000,-9.9,-9.9,N
105,3FGL J0118.8-2142,PKS 0116-219,5BZQJ0118-2141,fsrq,19.73859242,-21.69170559,173.43,-81.71,0.034,0.035,1.165,LSP,12.845,13.18,1,0.92,0.000,28.43,0.0000000030032412,1.67e-10,2.348,LogParabola,2.28,447.8999,nvss,2.50e-13,19.8584,0.000,0.8373,1.0518,Y
106,3FGL J0118.9-1457,1RXS J011905.4-145906,, bll,19.7696106,-14.9828842,152.21,-76.26,0.042,0.067,0.1147,HSP,15.802,15.849,1,0.000,0.84,7.27,0.00000000029702588,6.42e-11,1.7863,PowerLaw,1.79,5.5,nvss,2.41e-12,18.5996,0.000,0.4111,0.7634,Y
107,3FGL J0120.4-2700,PKS 0118-272,5BZBJ0120-2701,bll,20.13193078,-27.02351461,213.64,-83.53,0.011,0.02,0.000,ISP,14.325,14.325,1,0.97,0.9,45.64,0.0000000036857384,1.63e-10,1.9141,PowerLaw,1.91,934.7742,nvss,1.27e-12,16.1782,0.000,0.5727,1.4752,Y
108,3FGL J0121.7+5154,NVSS J012133+515557,, bcu III,20.3902555,51.9325758,127.64,-10.67,0.046,0.051,0.000,-,0.000,0.000,0.99,0.000,0.000,6.6,0.00000000045444848,9.42e-11,1.9841,PowerLaw,1.98,8.4692,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
109,3FGL J0122.8+3423,1ES 0120+340,5BZBJ0123+3420,bll,20.7856494,34.3465021,130.34,-28.07,0.068,0.043,0.272,HSP,17.36,17.464,0.99,0.000,0.93,9.58,0.00000000030583985,7.14e-11,1.4847,PowerLaw,1.48,45.7066,nvss,6.14e-11,16.8868,16.58,0.3059,0.7558,Y
110,3FGL J0123.7-2312,1RXS J012338.2-231100,5BZBJ0123-2310,bll,20.9097904,-23.183187,186.24,-81.72,0.026,0.073,0.404,HSP,17.12,17.267,1,0.000,0.92,11.06,0.00000000065183664,8.79e-11,1.9883,PowerLaw,1.99,27.6361,nvss,9.03e-12,18.1664,0.000,0.4167,0.7706,Y
111,3FGL J0125.2-0627,PMN J0124-0624,5BZBJ0124-0625,bll,21.21035809,-6.416925703,145.4,-67.82,0.112,0.163,2.117,ISP,13.64,14.134,0.98,0.000,0.000,5.47,0.00000000035903458,7.50e-11,2.2079,PowerLaw,2.21,41.6081,nvss,0.000,20.4365,18.47,0.4128,-9.9,Y
112,3FGL J0125.4-2548,PKS 0122-260,5BZBJ0125-2549,bll,21.32848946,-25.817886,205.02,-82.31,0.034,0.086,0.000,LSP,13.36,13.36,0.99,0.84,0.000,8.71,0.00000000045559684,7.16e-11,2.1296,PowerLaw,2.13,166.1506,nvss,0.000,20.2108,0.000,0.8611,-9.9,Y
113,3FGL J0126.1-2227,PKS 0123-226,5BZQJ0126-2222,fsrq,21.56250695,-22.37600097,183.78,-80.79,0.093,0.093,0.72,ISP,14.405,14.641,0.92,0.88,0.000,10.35,0.00000000061247774,8.51e-11,2.4303,PowerLaw,2.43,611.9944,nvss,4.60e-13,18.6932,0.000,0.7058,1.1891,Y
114,3FGL J0127.1-0818,PMN J0127-0821,5BZBJ0127-0821,bll,21.81796339,-8.358026589,148.9,-69.41,0.063,0.071,0.36,LSP,13.265,13.399,0.99,0.000,0.000,10.56,0.00000000062657168,8.58e-11,2.2123,PowerLaw,2.21,112.6177,nvss,0.000,18.3046,18.04,0.5566,1.5149,Y
115,3FGL J0127.2+0325,NVSS J012713+032259,, bcu II,21.808027,3.38303287,140.11,-58.29,0.04,0.052,0.000,HSP,15.95,15.95,1,0.000,0.000,14.42,0.00000000088939184,9.76e-11,1.8993,PowerLaw,1.9,16.1413,nvss,0.000,19.4474,16.79,0.2416,1.3159,Y
116,3FGL J0127.9+2551,4C +25.05,5BZQJ0126+2559,fsrq,21.67830267,25.98369447,132.76,-36.22,0.299,0.399,2.358,ISP,13.76,14.286,0.92,0.8,0.000,7.14,0.00000000018953766,5.94e-11,3.0998,PowerLaw,3.1,1003.1298,nvss,1.93e-12,17.8733,17.71,0.7041,1.0545,Y
117,3FGL J0128.5+4430,GB6 J0128+4439,5BZUJ0128+4439,fsrq,22.17224547,44.65499474,129.87,-17.72,0.151,0.157,0.228,LSP,13.88,13.969,0.98,0.000,0.000,7.55,0.00000000047884935,7.98e-11,2.332,PowerLaw,2.33,36.9443,nvss,0.000,20.06,0.000,0.5888,-9.9,Y
118,3FGL J0130.8+1441,4C +14.06,, fsrq,22.48061328,14.77995436,136.65,-47.07,0.249,0.318,1.62636,LSP,12.95,13.369,0.89,0.8,0.000,4.3,0.00000000023075733,6.70e-11,2.6505,PowerLaw,2.65,775.5174,nvss,0.000,19.7213,19.13,0.8023,-9.9,Y
119,3FGL J0132.5-0802,PKS 0130-083,, bcu I,23.17135853,-8.068009744,151.96,-68.59,0.04,0.125,0.1485,HSP,15.75,15.81,0.99,0.85,0.85,4.53,0.0000000002332908,6.73e-11,1.7529,PowerLaw,1.75,307.5772,nvss,4.63e-12,13.9122,15.15,0.3492,1.4242,Y
120,3FGL J0132.6-1655,PKS 0130-17,5BZQJ0132-1654,fsrq,23.18119777,-16.91347831,168.11,-76.02,0.011,0.041,1.02,LSP,13.13,13.435,1,0.96,0.000,34.58,0.0000000019207704,1.23e-10,2.4301,PowerLaw,2.43,830.7576,nvss,0.000,17.145,0.000,0.663,1.2749,Y
121,3FGL J0133.0-4413,SUMSS J013306-441422,5BZBJ0133-4414,bll,23.27654122,-44.23927792,279.54,-70.96,0.019,0.089,0.000,ISP,14.488,14.488,1,0.000,0.000,7.75,0.00000000037625444,6.54e-11,2.1562,PowerLaw,2.16,82.3,wise/sumss,0.000,18.8215,0.000,0.6131,-9.9,Y
122,3FGL J0133.2-5159,PKS 0131-522,5BZUJ0133-5200,bcu I,23.2740106,-52.00109599,288.26,-63.93,0.032,0.129,0.000,LSP,12.063,12.063,1,1,0.000,4.51,0.00000000018920514,5.30e-11,2.6276,PowerLaw,2.63,1198,at20g,1.78e-12,18.923,0.000,0.7495,1.008,Y
123,3FGL J0133.3+4324,B3 0129+431,, bcu II,23.18386172,43.42573923,130.83,-18.81,0.114,0.141,0.000,LSP,13.48,13.48,0.94,0.000,0.000,5,0.00000000032407996,7.11e-11,2.301,PowerLaw,2.3,150.9697,nvss,0.000,19.8482,17.83,0.5916,-9.9,Y
124,3FGL J0134.3-3842,PMN J0134-3843,5BZQJ0134-3843,fsrq,23.63345888,-38.72593969,267.8,-75.32,0.048,0.096,2.14,LSP,12.64,13.137,1,0.91,0.000,6.92,0.00000000031318284,6.09e-11,2.3312,PowerLaw,2.33,569.6524,nvss,0.000,22.3918,0.000,1.0704,0.444,Y
125,3FGL J0134.5+2638,1RXS J013427.2+263846,5BZBJ0134+2638,bcu I,23.61747828,26.64528102,134.71,-35.24,0.014,0.059,0.000,HSP,15.81,15.81,1,0.000,0.88,11.97,0.0000000008431027,1.00e-10,1.9911,PowerLaw,1.99,30.5724,nvss,2.59e-12,16.4339,16.46,0.254,1.3629,Y
126,3FGL J0136.5+3905,B3 0133+388,5BZBJ0136+3905,bll,24.13582657,39.09977723,132.41,-22.94,0.005,0.014,0.000,HSP,16.195,16.195,1,0.93,0.98,56.92,0.0000000048535629,1.80e-10,1.6956,PowerLaw,1.7,60.6358,nvss,2.33e-11,16.0602,0.000,0.2893,1.04,Y
127,3FGL J0137.0+4752,OC 457,5BZQJ0136+4751,fsrq,24.24414502,47.85808334,130.78,-14.32,0.02,0.022,0.859,LSP,12.815,13.084,1,0.97,0.000,55.94,0.000000005096124,1.88e-10,2.1465,LogParabola,2.27,1138.0917,nvss,0.000,18.3309,17.24,0.6854,1.3679,Y
128,3FGL J0137.6-2430,PKS 0135-247,5BZQJ0137-2430,fsrq,24.40977688,-24.51496819,201.38,-79.29,0.006,0.056,0.835,LSP,12.655,12.919,1,0.96,0.87,22.53,0.0000000010193285,9.37e-11,2.5176,PowerLaw,2.52,1181.9996,nvss,2.08e-12,17.0939,0.000,0.683,1.139,Y
129,3FGL J0139.9+8735,NVSS J013913+873754,, bcu II,24.80142995,87.63266669,123.47,24.81,0.034,0.058,0.000,ISP,14.1,14.1,0.99,0.000,0.000,5.78,0.00000000030727068,7.52e-11,1.8912,PowerLaw,1.89,11.5591,wise/nvss,0.000,0.000,0.000,-9.9,-9.9,Y
130,3FGL J0141.4-0929,PKS 0139-09,5BZBJ0141-0928,bll,25.35763396,-9.478798383,159.04,-68.77,0.011,0.033,0.73,LSP,12.8,13.038,1,0.96,0.85,29.46,0.0000000020650377,1.31e-10,2.1229,PowerLaw,2.12,657.4735,nvss,6.96e-13,17.4453,16.57,0.5553,1.494,Y
131,3FGL J0143.7-5845,SUMSS J014347-584550,5BZBJ0143-5845,bll,25.94754533,-58.76427763,290.45,-57.08,0.01,0.033,0.000,HSP,16.4,16.4,1,0.000,0.000,18.98,0.00000000098250941,8.96e-11,1.8384,PowerLaw,1.84,28.3,wise/sumss,0.000,17.457,0.000,0.345,0.8798,Y
132,3FGL J0144.6+2705,TXS 0141+268,5BZBJ0144+2705,bll,26.13980778,27.08419944,137.26,-34.31,0.016,0.021,0.000,LSP,13.4,13.4,1,0.93,0.000,50.61,0.0000000045340975,1.85e-10,2.0632,LogParabola,2.16,217.1599,nvss,0.000,0.000,18.03,0.6012,1.5301,Y
133,3FGL J0145.1-2732,PKS 0142-278,5BZQJ0145-2733,fsrq,26.26414436,-27.55953609,218.07,-78.1,0.036,0.057,1.148,LSP,12.5,12.832,1,0.94,0.000,29.47,0.0000000013570322,1.05e-10,2.5696,PowerLaw,2.57,923.3085,nvss,0.000,18.0649,0.000,0.7449,1.1234,Y
134,3FGL J0145.6+8600,NVSS J014929+860114,, bcu III,27.39690636,86.02094474,124.01,23.27,0.071,0.118,0.000,-,0.000,0.000,0.95,0.000,0.000,5.04,0.00000000026358574,6.48e-11,2.5189,PowerLaw,2.52,96.0107,wise/nvss,0.000,17.6882,0.000,0.4424,-9.9,Y
135,3FGL J0146.4-6746,SUMSS J014554-674646,, bcu II,26.47925,-67.7797778,295.2,-48.53,0.054,0.068,0.000,ISP,14.958,14.958,0.98,0.000,0.000,6.93,0.00000000031741948,6.06e-11,2.3907,PowerLaw,2.39,36.1,sumss,0.000,17.3994,0.000,0.3499,1.4527,Y
136,3FGL J0147.0-5204,PKS 0144-522,5BZGJ0146-5202,bcu I,26.70242176,-52.04268069,284.01,-63.01,0.053,0.078,0.0981,ISP,14.9,14.941,1,0.88,0.000,7.19,0.0000000003509586,6.40e-11,2.1996,PowerLaw,2.2,329.3,sumss,1.14e-12,12.3878,0.000,0.1793,2.0844,Y
137,3FGL J0148.6+0128,PMN J0148+0129,5BZBJ0148+0129,bll,27.14081255,1.483733053,150.87,-58.26,0.022,0.052,0.94,ISP,13.985,14.273,1,0.85,0.000,9.79,0.00000000058820704,8.97e-11,2.0208,PowerLaw,2.02,88.3581,nvss,0.000,19.0921,18.92,0.5666,-9.9,Y
138,3FGL J0150.5-5447,PMN J0150-5450,, bcu II,27.68554,-54.83472,285.64,-60.27,0.058,0.085,0.000,HSP,15.552,15.552,0.99,0.000,0.000,4.56,0.00000000020435262,5.25e-11,2.1182,PowerLaw,2.12,43.8,sumss/wise,0.000,17.8256,0.000,0.4205,-9.9,Y
139,3FGL J0151.0+0537,PMN J0151+0540,, bcu II,27.7575267,5.67619537,148.84,-54.17,0.049,0.115,0.000,LSP,13.74,13.74,0.99,0.81,0.000,4.41,0.00000000025964558,6.59e-11,2.3592,PowerLaw,2.36,175.8585,nvss,0.000,19.7329,19.11,0.6337,-9.9,Y
140,3FGL J0151.0-3609,PMN J0151-3605,, bcu I,27.864375,-36.1048611,251.79,-74.42,0.099,0.2,0.681,-,0.000,0.000,0.94,0.000,0.000,5.35,0.00000000023708219,5.92e-11,2.4592,PowerLaw,2.46,42.79,nvss,0.000,22.847,0.000,0.8474,0.9863,N
141,3FGL J0151.6+2205,PKS 0149+21,5BZQJ0152+2207,fsrq,28.07524602,22.11880548,141.05,-38.6,0.149,0.178,1.32,LSP,13.005,13.37,0.99,0.88,0.000,7.33,0.00000000036715864,7.62e-11,2.654,PowerLaw,2.65,1041.6931,nvss,0.000,19.263,18.39,0.7603,1.2299,Y
142,3FGL J0152.2+3707,B2 0149+37,, bcu I,28.05091647,37.26824076,136.13,-24.04,0.137,0.118,0.761,LSP,13.67,13.916,0.87,0.000,0.000,5.6,0.00000000030091749,6.54e-11,2.4065,PowerLaw,2.41,333.9486,nvss,0.000,19.056,0.000,0.6379,-9.9,Y
143,3FGL J0152.6+0148,PMN J0152+0146,5BZGJ0152+0147,bll,28.1650454,1.788161833,152.37,-57.54,0.02,0.038,0.08,HSP,15.425,15.458,1,0.86,0.93,13.14,0.00000000076313916,9.90e-11,1.8866,PowerLaw,1.89,61.9719,nvss,6.07e-12,11.8181,14.28,0.195,1.445,Y
144,3FGL J0152.8+7517,1RXS J015308.4+751756,5BZBJ0153+7517,bll,28.2802955,75.2955863,126.9,12.9,0.017,0.037,0.000,HSP,15.95,15.95,1,0.81,0.93,8.35,0.0000000003808811,8.12e-11,1.7703,PowerLaw,1.77,21.7395,nvss,5.62e-12,19.0294,0.000,0.3933,0.893,Y
145,3FGL J0154.0+0824,GB6 J0154+0823,5BZBJ0154+0823,bll,28.51154253,8.397518842,148.24,-51.37,0.012,0.028,0.681,HSP,15.095,15.321,1,0.93,0.000,24.81,0.0000000018139132,1.29e-10,1.8594,PowerLaw,1.86,207.2201,nvss,0.000,17.0243,16.49,0.4193,1.2685,Y
146,3FGL J0154.9+4433,GB6 J0154+4433,5BZBJ0154+4433,bll,28.72694593,44.56054506,134.67,-16.86,0.01,0.052,0.000,ISP,14.125,14.125,1,0.81,0.000,7.81,0.00000000043992168,7.49e-11,2.1833,PowerLaw,2.18,37.6911,nvss,0.000,19.3751,0.000,0.576,-9.9,Y
147,3FGL J0156.3+3913,MG4 J015630+3913,, bcu II,29.13087556,39.24192313,136.45,-21.92,0.031,0.081,0.000,LSP,13.2,13.2,1,0.85,0.000,11.68,0.00000000056782579,8.04e-11,2.4952,PowerLaw,2.5,159.9837,nvss,0.000,18.8879,0.000,0.6532,-9.9,Y
148,3FGL J0156.9-4742,2MASS J01564603-4744174,, bcu II,29.19179197,-47.7381384,275.5,-65.77,0.042,0.076,0.000,HSP,15.35,15.35,0.99,0.000,0.000,4.61,0.00000000017539879,5.51e-11,2.0091,PowerLaw,2.01,28.7,wise/sumss,0.000,17.9041,0.000,0.3673,-9.9,Y
149,3FGL J0157.0-5301,1RXS J015658.6-530208,5BZBJ0156-5302,bll,29.240625,-53.0326389,282.19,-61.38,0.008,0.044,0.000,HSP,17.075,17.075,1,0.000,0.94,12.89,0.0000000006164293,7.84e-11,1.8228,PowerLaw,1.82,43.4,sumss,9.03e-12,17.7147,0.000,0.4326,0.8807,Y
150,3FGL J0157.9-4615,PMN J0157-4614,5BZQJ0157-4614,fsrq,29.46298324,-46.23979476,272.8,-66.82,0.024,0.123,2.287,LSP,12.235,12.752,1,0.84,0.000,9.57,0.00000000046925558,7.27e-11,2.4494,PowerLaw,2.45,218.8,sumss,0.000,0.000,0.000,-9.9,-9.9,Y
151,3FGL J0158.6-3931,PMN J0158-3932,5BZBJ0158-3932,bll,29.65877716,-39.53438832,258.8,-71.33,0.004,0.052,0.000,ISP,14.82,14.82,1,0.88,0.000,14.67,0.00000000088253782,9.29e-11,2.0226,PowerLaw,2.02,132.3385,nvss,0.000,17.7862,0.000,0.5611,1.4593,Y
152,3FGL J0159.4+1046,RX J0159.5+1047,5BZBJ0159+1047,bll,29.89330281,10.78493561,148.74,-48.64,0.031,0.049,0.195,HSP,15.95,16.027,1,0.8,0.9,12.92,0.00000000092041846,1.04e-10,2.1134,PowerLaw,2.11,47.6059,nvss,4.25e-12,17.6071,16.78,0.3738,1.119,Y
153,3FGL J0159.8-2741,PMN J0159-2739,5BZBJ0159-2740,bll,29.93064922,-27.67729437,218.93,-74.85,0.031,0.061,0.000,ISP,14.95,14.95,1,0.84,0.000,9.22,0.00000000046306906,7.13e-11,2.0363,PowerLaw,2.04,102.8414,nvss,5.22e-13,17.668,0.000,0.536,1.3649,Y
154,3FGL J0200.9-6635,PMN J0201-6638,, bcu II,30.28226752,-66.63685162,292.49,-49.06,0.048,0.094,0.000,LSP,12.515,12.515,0.99,0.83,0.000,6.94,0.00000000034151387,6.25e-11,2.3306,PowerLaw,2.33,172.3,sumss,3.87e-13,20.56,0.000,0.8122,1.0086,Y
155,3FGL J0202.3+0851,TXS 0159+085,5BZBJ0202+0849,fsrq,30.61009786,8.820470406,150.97,-50.15,0.042,0.12,0.629,HSP,15.865,15.865,1,0.000,0.8,4.38,0.00000000027849548,7.34e-11,2.0476,PowerLaw,2.05,134.9171,nvss,2.54e-12,19.3795,18.41,0.5503,0.9468,Y
156,3FGL J0202.5+4206,B3 0159+418,5BZBJ0202+4205,bll,30.68188879,42.0878702,136.81,-18.86,0.044,0.085,0.000,LSP,13.145,13.145,1,0.84,0.000,7.94,0.0000000004692946,7.56e-11,2.2755,PowerLaw,2.28,167.1206,nvss,0.000,18.7556,0.000,0.6669,-9.9,Y
157,3FGL J0203.1-0227,RX J0202.9-0223,, bcu II,30.717971,-2.38925396,160.62,-59.93,0.102,0.135,0.000,HSP,16.4,16.4,0.96,0.000,0.000,5.04,0.00000000027696215,6.62e-11,2.3126,PowerLaw,2.31,68.098,nvss,2.08e-12,0.000,18.15,0.4732,1.099,Y
158,3FGL J0203.6+3043,NVSS J020344+304238,5BZBJ0203+3042,bll,30.9344612,30.71051014,140.8,-29.64,0.012,0.032,0.761,LSP,13.08,13.326,1,0.92,0.000,36.9,0.0000000032263758,1.64e-10,2.0464,LogParabola,2.2,175.4198,nvss,0.000,0.000,18.35,0.6038,-9.9,N
159,3FGL J0203.6+3043,B2 0200+30,, fsrq,30.93897945,30.69141807,140.81,-29.66,0.029,0.032,0.955,LSP,12.76,13.051,0.99,0.95,0.000,36.9,0.0000000032263758,1.64e-10,2.0464,LogParabola,2.2,811.4586,nvss,0.000,0.000,19.64,0.8281,-9.9,N
160,3FGL J0204.0+7234,S5 0159+723,5BZBJ0203+7232,bll,30.88910399,72.54824093,128.34,10.44,0.045,0.045,0.000,ISP,14.175,14.175,1,0.86,0.000,11.46,0.0000000010044965,1.12e-10,2.2216,PowerLaw,2.22,229.9548,nvss,0.000,15.7227,0.000,0.3014,2.22,N
161,3FGL J0204.2+2420,B2 0201+24,, bcu II,31.0898476,24.2968739,143.47,-35.65,0.054,0.071,0.000,ISP,14.446,14.446,0.98,0.84,0.000,5.15,0.00000000024737334,7.15e-11,1.7924,PowerLaw,1.79,196.4396,nvss,0.000,16.4024,16.6,0.3916,-9.9,Y
162,3FGL J0204.8+3212,B2 0202+31,5BZQJ0205+3212,fsrq,31.27052234,32.20835984,140.57,-28.13,0.041,0.15,1.466,LSP,12.35,12.742,1,0.89,0.000,9.86,0.00000000036448217,7.05e-11,2.9446,PowerLaw,2.94,657.6067,nvss,0.000,17.4755,17.78,0.6848,1.2852,Y
163,3FGL J0205.0+1510,4C +15.05,5BZUJ0204+1514,bcu I,31.2100579,15.23640099,147.92,-44.05,0.074,0.076,0.833,LSP,12.445,12.708,0.98,0.96,0.000,12.27,0.00000000067113748,8.99e-11,2.5301,PowerLaw,2.53,4068.2229,nvss,0.000,0.000,0.000,-9.9,-9.9,Y
164,3FGL J0205.2-1700,PKS 0202-17,5BZQJ0204-1701,fsrq,31.24030976,-17.02217792,185.98,-70.24,0.081,0.076,1.74,LSP,12.47,12.908,1,0.92,0.000,24.05,0.0000000008587831,8.67e-11,2.7595,PowerLaw,2.76,1219.9694,nvss,9.98e-13,17.9981,0.000,0.767,1.0908,Y
165,3FGL J0206.4-1150,PMN J0206-1150,5BZQJ0206-1150,fsrq,31.60868633,-11.84436821,175.59,-66.7,0.005,0.061,1.663,LSP,12.76,13.185,1,0.88,0.8,14.81,0.00000000078593099,9.00e-11,2.3311,PowerLaw,2.33,168.6248,nvss,7.90e-13,0.000,19.32,0.7005,0.9278,Y
